qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,moistureCorrectedKernelMassPerEar,moistureCorrectedHundredKernelMass,earHeight.sp,flagLeafHeight.sp,combineMoisture.sp,combineTestWeight.sp,earFillLength.sp,earWidth.sp,shelledCobWidth.sp,shelledCobMass.sp,earLength.sp,kernelsPerEar.sp,percentStarch.sp,percentProtein.sp,percentOil.sp,percentFiber.sp,percentAsh.sp,yieldPerAcre.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRowNumber.sp,moistureCorrectedKernelMassPerEar.sp,moistureCorrectedHundredKernelMass.sp,anthesisSilkingIntervalGDD.sp,daysToAnthesis.sp,daysToSilk.sp,anthesisSilkingInterval.sp
5102$ROW15$RANGE3$2369 X PHZ51,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,3,5102,2369 X PHZ51,2022-05-22,2022-07-19,2022-07-24,58,63,5,1320.57,1451.51,130.94,92,209,NA,5.19,47.01,13.9,62,18.3,16.8,4,3,37.2,16.5,510,24.4,124.9,27.2,4.56,65.83,11.56,3.77,1.25,1.25,orange,NA,2022-10-10 10:23:13,,130.867560771165,25.5658005029338,85.995942478211,193.860300306168,14.1877335022002,61.8492877579584,15.9405457750373,4.01420468906704,2.8157995149242,23.7841847185663,17.334021122712,464.095931182837,66.4074258893403,11.56,3.81286004471749,1.37034472866956,1.20526120083656,52.8908323050745,1344.48454795748,1452.62047637552,35.5655383772348,15.763420034146,120.940684283484,25.9145385069251,94.9823924808894,58.993353955292,63.1271092871128,3.68212958792372
5103$ROW15$RANGE4$PHB47 X LH185,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,4,5103,PHB47 X LH185,2022-05-22,2022-07-19,2022-07-24,58,63,5,1320.57,1451.51,130.94,80,179,NA,5.05,45.58,14.2,61.7,18.4,17.4,4.1,2.5,39,14,433,28.8,125.5,25.4,4.8,65.59,10.68,3.84,2.11,1.24,yellow,NA,2022-10-10 10:33:28,,131.827731092437,30.2521008403361,79.9902184429045,178.370479388659,14.2513401707035,61.6771458453373,16.3338069437767,4.06919642896147,2.57327581167017,23.1522213733091,17.4443490806294,437.080961586445,66.3115688707446,10.68,3.85764237742707,1.79232985671227,1.20201928045395,53.7130097123065,1342.63337336987,1449.19184777419,36.7265511589639,14.5860822900606,124.337777479848,28.1263228760884,94.5898937975691,58.9186039233609,62.9827753503042,3.67400721805914
5104$ROW15$RANGE5$PHK76 X LH198,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,5,5104,PHK76 X LH198,2022-05-22,2022-07-19,2022-07-24,58,63,5,1320.57,1451.51,130.94,89,169,NA,6.58,60.09,13.2,62.3,15.4,13,3.6,2.5,32.8,13,377,19.6,78.8,17.9,5.4,68.97,10.39,3.82,1.28,1.01,yellow,NA,2022-10-10 10:52:50,,83.2980972515856,20.7188160676533,84.4694323430372,172.850059410328,13.6601484952111,61.9616824548496,14.2152294491745,3.82375747682167,2.58061672520395,19.6103202892953,15.9917600414822,417.441689606329,68.0826929902934,10.39,3.8574246113455,1.36938968500217,1.08877682731962,62.3426719208461,1340.78273425032,1446.04276428978,33.8020361677064,14.1587464813218,102.254804735457,23.2283056449259,94.0108038410711,58.8440116561349,62.8507115297505,3.64650308305504
5105$ROW15$RANGE6$LH195 X 3IIH6,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,6,5105,LH195 X 3IIH6,2022-05-22,2022-07-24,2022-07-25,63,64,1,1451.51,1479.48,27.97,65,156,NA,2.44,22.2,13.5,62,18,16.9,4.4,3.1,38.2,17.5,538,21,113.4,24.3,4.91,66.23,12.27,3.87,1.65,1.41,yellow,NA,2022-10-10 11:05:51,,119.255442212641,22.084341150489,72.4346111302511,165.809549168696,13.7119433221394,61.8057618084948,16.2309240497113,4.22738071202863,2.88757586039729,22.9522312858344,17.3241679730578,502.824259442772,66.8097876779641,12.27,3.892206657392,1.54655940578888,1.29053362502902,44.500572657685,1404.40252217123,1457.39871185427,36.5788225415146,16.481412631468,121.414832420442,23.7796819629594,41.8988658489887,61.2694449535678,63.2417252000694,1.61997129949281
5106$ROW15$RANGE7$SYNGENTA NK0760-3111,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,7,5106,SYNGENTA NK0760-3111,2022-05-22,2022-07-24,2022-07-23,63,62,-1,1451.51,1422.27,-29.24,87,180,NA,10.94,99.9,13.2,61.9,18.9,17.8,4.4,2.6,40.2,14.5,535,26.4,153.7,24.1,4.55,69.11,9.56,4.53,1.9,1.49,yellow,NA,2022-10-10 11:29:10,,161.026715557884,27.6584599266632,83.3824861882442,177.244862140993,13.4547123091272,61.7622469210796,16.726508932996,4.22948355201471,2.6438122711402,22.9269932433437,17.791653053891,502.785044391199,68.3482512381602,9.56,4.23198847379385,1.66383129860946,1.33228945480277,84.0620847222771,1402.55270867408,1426.96091907054,37.5523324947921,15.0540801060755,142.508034265871,26.4353422065146,12.8008688584133,61.1948145508194,62.16779184678,0.618619286951836
5107$ROW15$RANGE8$2369 X PHN82,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,15,8,5107,2369 X PHN82,2022-05-22,2022-07-23,2022-07-23,62,62,0,1422.27,1422.27,0,79,164,NA,10.15,91.51,14.3,61.1,15.8,13.6,4,2.9,34.8,15.5,412,22.6,97,19.6,4.93,68.02,9.05,3.58,1.11,1.11,yellow,NA,2022-10-10 11:42:39,,102.030083096666,23.7719575049963,79.3063913227018,168.641403079498,13.8870446852216,61.3833870306271,14.6490366950764,4.02956209710343,2.79899178681994,20.6844341896183,16.2462473628741,439.988447346565,67.9076894473536,9.05,3.76677010717636,1.26116299080794,1.14404423290651,80.0830153237734,1386.08336608647,1426.11184407475,34.7312688306978,15.626747972962,112.45278050342,24.3606770287668,27.2060922215233,60.620104634002,62.1367581094101,1.15957884450079
5108$ROW16$RANGE2$PHP02 X PHN46,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,2,5108,PHP02 X PHN46,2022-05-22,2022-07-21,2022-07-21,60,60,0,1370.73,1370.73,0,75,150,NA,7.35,66.73,13.7,62.2,15.9,14.4,4,2.9,31.2,15.5,392,21.1,83.7,17.7,4.55,67.95,12.25,3.7,1.54,1.35,yellow,NA,2022-10-10 09:57:02,,87.6898899947617,22.1058145625982,75.0947107556394,159.283897877512,14.0323765598698,62.0484345890024,14.4986738453088,3.97737821264693,2.75109898739662,18.3321548826082,15.9232788348812,385.662891276213,67.3761967715877,12.25,3.77884157364165,1.50968533347424,1.25511851549451,58.0443657112569,1372.21221160998,1415.12047338592,31.9017191809648,15.2862333460164,93.5174456702601,23.8937773210361,34.3694938036059,60.0972329933536,61.75413727757,1.38228255156292
5109$ROW16$RANGE3$PHP02 X PHK56,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,3,5109,PHP02 X PHK56,2022-05-22,2022-07-19,2022-07-24,58,63,5,1320.57,1451.51,130.94,75,153,NA,3.87,34.89,14.3,61.6,14.9,14.5,3.9,2.5,35.8,15.5,448,21.6,105,18.9,4.34,65.03,11.78,3.83,1.66,1.21,yellow,NA,2022-10-10 10:22:50,,109.763746602551,22.5799707296676,75.2587164835743,160.980362471842,14.2624293020452,61.7170756319562,14.6475602772851,3.93297394810052,2.55796757268343,19.2273786856722,15.5053345839895,428.286807923216,66.0634080860888,11.78,3.85198875301743,1.56234980373654,1.18594332329972,44.1048376148638,1345.48793828164,1452.79606659688,34.5225584896606,15.3293785811799,108.076806397532,24.0268319887768,99.7725860116135,59.0310242685392,63.1392813951708,3.87680317038766
5110$ROW16$RANGE4$PHB47 X PHK56,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,4,5110,PHB47 X PHK56,2022-05-22,2022-07-19,2022-07-21,58,60,2,1320.57,1370.73,50.16,63,175,NA,7.38,66.69,14.1,61.8,16.1,14.6,4,2.4,35.8,14.5,472,24.1,117.4,23.4,4.3,64.52,11.91,3.59,1.65,1.02,yellow,NA,2022-10-10 10:33:52,,122.675026123302,25.1828631138976,69.4315701595167,172.164776804196,14.089697871285,61.7893424288993,14.788406494382,3.98861093305768,2.51497868182381,21.7396811523035,16.1819924652157,452.474454395423,65.9569001560445,11.91,3.7401358672663,1.55006309008847,1.09176859353382,61.8950862663229,1343.8439575086,1409.7628861543,34.8008001807794,14.8725238680006,117.508476271684,25.224250281024,59.2598422156157,58.9649201921159,61.5275174830384,2.36297681760391
5111$ROW16$RANGE5$HOEGEMEYER 7089 AMXT,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,5,5111,HOEGEMEYER 7089 AMXT,2022-05-22,2022-07-21,2022-07-21,60,60,0,1370.73,1370.73,0,80,169,NA,13.87,126.8,13.1,62.3,15.8,14.4,3.9,2.5,28,15,403,28.2,112.8,18.4,3.23,68.32,8.99,3.68,1.27,1.12,yellow,NA,2022-10-10 10:52:26,,116.565051152217,29.1412627880541,78.1117603425201,169.313377310209,13.5119042282574,62.0182340086019,14.7669650272119,3.94386820605676,2.57192794869824,19.4515043415281,16.0978485985932,426.888226909554,67.9807299267766,8.99,3.79328281497371,1.35287369780207,1.14259454778222,93.5906927704261,1367.28030173802,1407.29575979606,31.110916182286,15.1656693355828,116.569777488504,27.0994127454648,34.022763212109,59.8988770248585,61.42353808333,1.34318714821287
5112$ROW16$RANGE6$LH195 X PHZ51,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,6,5112,LH195 X PHZ51,2022-05-22,2022-07-24,2022-07-25,63,64,1,1451.51,1479.48,27.97,80,180,NA,4,36.15,14.1,61.7,17,15.9,4,2.6,38,15.8,488,23.7,117.2,24,4.56,69.54,10.82,4.38,0.52,1.03,yellow,NA,2022-10-10 11:06:15,,122.799664710813,24.8323554065381,78.2925570850019,174.898642092997,13.9263832312429,61.7074163998155,15.5801892447173,3.99796523975902,2.62826881153557,22.4045503774042,16.7478245236924,474.782163720217,68.619134930844,10.82,4.15142950268512,0.970849456387647,1.0984212819669,49.4350298067856,1406.02681126348,1459.54072546364,36.2382402342366,15.6088147703211,120.748890390902,24.8409068912727,47.9311919578307,61.3327301561445,63.3347495271692,1.83567601222114
5113$ROW16$RANGE7$PHP02 X PHG47,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,7,5113,PHP02 X PHG47,2022-05-22,2022-07-18,2022-07-19,57,58,1,1295.5,1320.57,25.07,80,180,NA,6.22,57,12.9,62.2,14.8,14.8,3.9,2.5,32.5,16.5,438,18.5,91.1,15.9,4.37,65.39,11.85,4.05,1.14,1.3,yellow,NA,2022-10-10 11:28:50,,95.262992784691,19.3453937049043,78.467260967212,174.900455680192,13.2312206596008,61.9593733425246,15.0750307882873,3.95036952486949,2.5836356839574,18.448963634393,15.6817422552837,451.795977876332,66.4731236295897,11.85,3.99457589619551,1.27399843652444,1.23424869037766,60.4329626537957,1326.37846369552,1378.51356064869,33.5321645088178,16.0019597019614,107.090187279514,21.9933589782542,46.5634293980164,58.2663769280745,60.2708267480761,1.8566613310556
5114$ROW16$RANGE8$PHK56 X LH198,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,16,8,5114,PHK56 X LH198,2022-05-22,2022-07-19,2022-07-25,58,64,6,1320.57,1479.48,158.91,83,170,NA,6.29,57.37,13.3,61.9,12.9,12.5,3.6,2.5,29.5,16,403,20.3,82.9,15.3,4.77,65.1,12.36,4.09,1.7,1.13,yellow,NA,2022-10-10 11:43:03,,87.0523994539536,21.316811929014,80.1311845804746,169.806523899855,13.3252823441122,61.8255934559884,13.9497257418056,3.80072413219308,2.58779564196806,18.1857583313698,14.7523586188555,433.506653571468,66.2052056454853,12.36,4.02272206349466,1.54726427411245,1.15007657830342,60.5624406119303,1337.27035068839,1457.12425791898,32.0009748850689,15.7951039173405,102.398725145154,22.8749874364335,113.753204469701,58.6998018857683,63.238973513319,4.4151815923094
5115$ROW17$RANGE2$PHN46 X PHK56,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,2,5115,PHN46 X PHK56,2022-05-22,2022-07-21,2022-07-23,60,62,2,1370.73,1422.27,51.54,52,149,NA,3.28,29.92,13.3,62.3,13,12.8,4.2,2.2,32.5,16.5,415,25.8,110.8,17.5,4.31,67.08,9.49,3.2,1.32,0.98,yellow,NA,2022-10-10 09:57:30,,115.790573727662,26.9620650015676,62.1285543216499,154.832521006994,13.6936008919555,62.1710562854164,13.5575385374892,4.04560622527715,2.39496832351726,17.8435567515612,14.3423779154395,391.528425226096,66.8505509107331,9.49,3.53960529876725,1.38594651922072,1.07208038593681,36.6618262871411,1373.00828525359,1440.23483963099,32.2339698242888,15.8590132469311,105.082499485837,25.8997761778019,65.1140806559853,60.1262009257938,62.7317017172196,2.60133604849796
5116$ROW17$RANGE3$B37 X H95,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,3,5116,B37 X H95,2022-05-22,2022-07-27,2022-07-31,66,70,4,1522.76,1607.61,84.85,79,172,NA,2.1,18.98,14.1,61.7,15.1,13.8,3.6,2.6,27.8,16.5,366,21.1,77.8,20.9,4.8,66.75,11.52,4.58,1.81,1.06,yellow,NA,2022-10-10 10:22:28,,81.7226890756303,22.1638655462185,75.8716761712487,166.837552024381,14.0370213711058,61.8349790205032,14.1545831326957,3.75176545252782,2.60148541114125,19.8273534416207,15.4866382988273,382.509709301649,67.0166315476237,11.52,4.23611722724677,1.62440947144424,1.11195959926142,33.3836794992346,1447.58632722782,1531.02089538662,30.2127503918169,15.8777002755345,91.7443233742337,23.423988578128,81.7689458143946,63.0686945816602,66.6514021491575,3.58121068012721
5117$ROW17$RANGE4$PHK56 X LH82,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,4,5117,PHK56 X LH82,2022-05-22,2022-07-19,2022-07-21,58,60,2,1320.57,1370.73,50.16,67,141,NA,6.47,58.95,13.4,62.2,13.6,12.8,3.6,2.4,30.5,15,381,23.1,87.7,14.7,4.76,69.65,9.57,4.43,0.89,1.05,yellow,NA,2022-10-10 10:34:15,,92.0831583368333,24.2545149097018,70.1203264641479,151.829544918248,13.6277578054429,62.0519134818442,13.743014496293,3.75812214550522,2.50828152181916,16.9832177010164,14.8274491819427,402.861546240173,68.7423406930569,9.57,4.16762905325316,1.15792174736796,1.10683961189713,55.4981286671889,1345.05454117124,1410.72342264026,31.8574428843295,15.1463855100246,99.9595919667406,24.3926218021543,64.4860940057612,59.0112364607101,61.5722225552636,2.56223652648654
5118$ROW17$RANGE5$HOEGEMEYER 8065RR,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,5,5118,HOEGEMEYER 8065RR,2022-05-22,2022-07-19,2022-07-21,58,60,2,1320.57,1370.73,50.16,70,169,NA,9.85,89.02,14.1,61.4,17.8,16.5,4.5,3,39.2,15,533,29.7,155.2,18.6,4.59,67.74,9.52,3.77,1.35,1.27,yellow,NA,2022-10-10 10:52:02,,162.666387171156,31.1288124934493,71.8724491341086,166.287177902214,13.9131657129229,61.6254032268907,15.6687044423568,4.21415703124898,2.81491996309679,19.1469228891337,17.0086090841079,488.256090573359,67.9511809985581,9.52,3.84414068528158,1.38154050036239,1.21672059664966,72.3940132441478,1343.61787229357,1408.93878548154,36.4457564332993,15.1650683111395,137.301905996914,27.753069394446,64.6217890627264,58.9537423936704,61.4963603116213,2.54733761743038
5119$ROW17$RANGE6$PHW52 X PHZ51,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,6,5119,PHW52 X PHZ51,2022-05-22,2022-07-21,2022-07-25,60,64,4,1370.73,1479.48,108.75,81,193,NA,6.39,57.55,14.4,61.2,18.1,16.9,4.5,3,36,17,526,29.4,153.4,25.8,4.94,71.22,9.52,4.31,0.89,0.99,orange,NA,2022-10-10 11:06:40,,161.371765200926,30.9278350515464,77.6265026352502,178.681358442531,13.9901967183115,61.5097991748912,15.9294526375133,4.2188263555111,2.8206583979091,22.9103968630205,17.2238000815451,490.665888036854,69.6824923903134,9.52,4.12065208192254,1.14532423928228,1.07660256682788,57.9766001667569,1367.26111084468,1461.68339337623,35.0171533919307,16.1837478799885,137.596856930388,27.5758624626342,94.1521554781866,59.8960153593725,63.4278084180146,3.54823430726192
5120$ROW17$RANGE7$LH82 X W606S,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,7,5120,LH82 X W606S,2022-05-22,2022-07-19,2022-07-21,58,60,2,1320.57,1370.73,50.16,80,155,NA,9.44,86.01,13.4,61.9,16.4,14.1,3.5,2.5,29.5,17,395,16.6,63.3,13.6,5.15,68.21,9.89,4.08,0.72,1.13,orange,NA,2022-10-10 11:28:31,,66.7369530838165,17.5013178703216,77.3845157729655,159.998350710986,13.4070970695945,61.8571678415972,14.5735463320735,3.72156238333964,2.57507172080069,16.9223026247491,16.4221386936596,427.785001495118,68.0043930239572,9.89,4.01216324144852,1.05428261846716,1.14648541927266,72.8005183543932,1340.74423575774,1405.9971295066,31.8758884507332,16.202423587023,90.2911781226356,20.7858691891061,65.2007970086953,58.8379393064498,61.3739141672649,2.57512152565004
5121$ROW17$RANGE8$LH185 X LH82,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,17,8,5121,LH185 X LH82,2022-05-22,2022-07-19,2022-07-23,58,62,4,1320.57,1422.27,101.7,65,157,NA,8.15,74.51,13.1,62.1,15,14.6,3.9,2.4,33.5,16,373,24,88.2,14,5,67.63,8.71,3.53,1.01,1.09,orange,NA,2022-10-10 11:43:27,,92.8421052631579,25.2631578947368,70.152076026015,161.236537003932,13.1630224887246,61.9682903950943,14.8504050937408,3.92210016167157,2.52797971150779,17.181826475989,15.756070061071,416.526409110654,67.4425674982028,8.71,3.74367424235361,1.19336012494884,1.12636894910253,66.8719465712529,1339.30735287933,1430.92718567479,33.9289002444052,15.7210954744277,102.728367761788,24.5900414322087,91.4093094972383,58.7794991386564,62.3412183069513,3.63288792487978
5122$ROW18$RANGE2$PHW52 X LH185,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,2,5122,PHW52 X LH185,2022-05-22,2022-07-23,2022-07-24,62,63,1,1422.27,1451.51,29.24,70,158,NA,3.29,29.77,14,62.1,10.9,10.5,3.1,2,18.5,12.8,113,23.06,45.1,6.7,5.03,63.99,13,3.99,1.7,1.14,yellow,NA,2022-10-10 09:57:59,,47.4886806359903,24.2813520058966,70.9484616167112,157.336568131035,13.9048625438303,62.1434889527438,12.2664088818192,3.46398522712899,2.29082816489782,12.0640930372786,13.1767476584841,235.03502988846,65.2377251033861,13,3.94536857321693,1.56217856259557,1.15455235246922,33.9310585068268,1399.57435681482,1454.19730396283,24.9681891659109,14.048749371985,68.4462825391446,24.137295645679,58.9884460765433,61.1551688582028,63.2091485083462,2.3150351421831
5123$ROW18$RANGE3$PHZ51 X LH145,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,3,5123,PHZ51 X LH145,2022-05-22,2022-07-18,2022-07-23,57,62,5,1295.5,1422.27,126.77,101,181,NA,4.1,37.31,13.5,62.4,18.4,16.1,3.8,2.8,36.8,15,489,19.6,95.3,20.1,5.03,68.57,11.68,3.9,0.92,1.04,yellow,NA,2022-10-10 10:22:04,,100.347478150995,20.6380962409182,86.7233210191209,169.312401331872,13.6113446223772,62.2530889623403,15.1616166232591,3.82092536913244,2.69705630554693,19.0405174744107,17.0308793168428,439.387532349914,67.9850250546841,11.68,3.9052451236824,1.16655405624847,1.10351733386001,39.9359669067685,1334.95971177503,1438.52353538142,34.4659474069303,15.1516546041428,98.7447971327852,22.2663143017232,107.631610470553,58.60636489436,62.6633841406961,4.28209422459151
5124$ROW18$RANGE4$LH74 X PHN82,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,4,5124,LH74 X PHN82,2022-05-22,2022-07-20,2022-07-23,59,62,3,1346.07,1422.27,76.2,60,151,NA,4.89,44.45,13.6,62.3,14.6,12.4,3,2.2,28,14.5,276,21.4,57.5,13,4.8,68.36,11.92,3.66,1.04,0.98,yellow,NA,2022-10-10 10:34:40,,60.3991596638655,22.4789915966387,66.4860362552716,154.776230311891,13.6151383820933,62.1652770788041,13.3976341880212,3.42796112378148,2.40332525082305,15.7390159718364,15.2301641812674,346.311689016379,68.2418311634277,11.92,3.79012158350972,1.22096416671439,1.07248303235276,45.6973650990137,1359.01512159886,1437.45213064096,30.3722994259629,14.9045602087035,81.864648091394,23.1374047145974,82.2896716025385,59.5575527287686,62.616808084597,3.25043301286525
5125$ROW18$RANGE5$LH195 X PHM49,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,5,5125,LH195 X PHM49,2022-05-22,2022-07-26,2022-08-02,65,72,7,1498.26,1658.41,160.15,72,154,NA,5.05,44.79,15.7,60.1,17.4,15.6,3.7,2.2,34,14.5,473,27.5,133.2,22.7,5.16,69.27,11.27,4.32,1.13,1,yellow,NA,2022-10-10 10:51:39,,140.447068747364,28.9962041332771,72.7339930466039,156.716044944135,14.6133176549492,61.0339658704673,15.0704492963236,3.78456962212274,2.40923096555719,20.7993786458437,16.7191302728576,454.518321228871,68.8850123672411,11.27,4.12499796160565,1.26045454585712,1.08144962725895,47.819816211015,1433.88044726556,1554.42093154553,33.6215674961659,14.9074657540878,123.873652186046,26.3466434054282,124.271480981119,62.5086077624706,67.5691206767996,5.22416307178067
5126$ROW18$RANGE6$WF9 X H95,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,6,5126,WF9 X H95,2022-05-22,2022-07-23,2022-07-29,62,68,6,1422.27,1570.26,147.99,78,170,NA,2.68,24.13,14.4,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2022-10-10 11:07:04,,NA,NA,75.9695412923545,165.115705780708,13.9026634356499,61.6638086942822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9419294723947,1394.65542906285,1509.2164342136,NA,NA,NA,NA,118.275036938723,60.959300563582,65.5208824215009,4.71419713432699
5127$ROW18$RANGE7$PHW52 X PHN82,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,7,5127,PHW52 X PHN82,2022-05-22,2022-07-19,2022-07-23,58,62,4,1320.57,1422.27,101.7,65,159,NA,14.48,129.79,14.8,60.7,18.8,16.6,4.1,2.6,34.8,15.5,483,28.3,140.6,22.9,5.16,70.4,9.58,4.59,0.73,1.03,yellow,NA,2022-10-10 11:28:12,,148.249683677773,29.8397300716997,69.6998736882042,159.966281173,14.0316804404908,61.3064005962272,15.6720447860115,3.99293874322413,2.6176680552311,21.1914555349973,17.5514085915493,469.073990779531,69.2335794921247,9.58,4.26975054225328,1.04974827738089,1.09438519367264,92.5087056251586,1342.57503758414,1434.17169500486,34.3820364623169,15.4132736439137,128.511519407392,26.6696190263596,95.3104781905981,58.9095016865267,62.4770567593756,3.72916855250336
5128$ROW18$RANGE8$PHK76 X LH145,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,18,8,5128,PHK76 X LH145,2022-05-22,2022-07-18,2022-07-23,57,62,5,1295.5,1422.27,126.77,70,171,NA,7.73,70.75,13,62.4,15.8,14.6,3.5,2.8,33.8,14,427,17.1,69.8,19.2,5.16,68.88,11.8,4.14,0.92,0.93,yellow,NA,2022-10-10 11:43:49,,73.5976381273724,18.0303669337832,72.4361479746637,166.265991633371,13.0497813814019,62.1620019078088,14.7010595230319,3.69365766574569,2.71920155543058,19.4129807160481,16.0937950256021,441.28522076401,68.1780336097243,11.8,4.04962677318854,1.13949049511006,1.0433536785507,62.908762761287,1328.80938391078,1433.33540095591,33.9994807893747,14.6661750720554,90.540898091585,20.7155223258166,108.129305314635,58.359196393136,62.4434795006111,4.27220128113124
5129$ROW19$RANGE2$2369 X 3IIH6,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,19,2,5129,2369 X 3IIH6,2022-05-22,2022-07-19,2022-07-23,58,62,4,1320.57,1422.27,101.7,60,140,NA,3.02,27.55,13.3,62.5,17,14.1,3.9,2.8,33.8,17,409,19.8,86.6,18.8,4.62,64.28,11.88,4.36,1.82,1.5,yellow,NA,2022-10-10 09:58:25,,90.7947158733487,20.7590689872091,66.8015250557974,148.317851602371,13.4161465595049,62.4155655576545,13.9252773830589,3.83231792036138,2.68723935690603,17.743139717944,16.1181637593196,377.73515655363,65.3738027538753,11.88,4.14113115682357,1.60831206128137,1.33713071016349,30.6752027295367,1349.52042878168,1438.9165556381,32.4015750722469,16.1592666789535,87.6140475139923,21.9540332714681,99.3351554438109,59.1841367908661,62.6864010818959,3.98768143771648
5130$ROW19$RANGE3$PHK76 X 3IIH6,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,19,3,5130,PHK76 X 3IIH6,2022-05-22,2022-07-20,2022-07-24,59,63,4,1346.07,1451.51,105.44,50,110,NA,1.73,15.93,12.5,62.9,16.1,14,3.8,2.8,31.2,16.5,422,18.8,87.9,17.2,4.42,66.95,10.27,4.14,0.97,1.18,orange,NA,2022-10-10 10:21:43,,91.9648462021343,19.6693869010253,62.1286756914956,133.61305235413,12.9852635206939,62.5713686898585,13.9686531122801,3.79034630505083,2.69320597902806,17.2168544099013,15.7776566129864,401.438504372811,67.1794524811635,10.27,4.03437239163995,1.1787207839987,1.17531029559406,27.0290748443304,1361.24809296635,1453.31239506827,31.4778839566508,15.905605830534,92.2415992903749,21.3871721418206,100.658861927432,59.6440352067097,63.1751339337414,3.93935130133012
5131$ROW19$RANGE4$F42 X MO17,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,19,4,5131,F42 X MO17,2022-05-22,2022-07-23,2022-07-31,62,70,8,1422.27,1607.61,185.35,84,163,NA,2.98,27.18,13.3,62.5,17.5,16.6,4.1,2.8,41.5,13.5,506,22.1,112.9,19.6,5.1,72.18,9.13,4.15,1.5,1.25,yellow,NA,2022-10-10 10:35:01,,118.967334035827,23.2876712328767,79.4506692220627,160.422473945537,13.3515303701371,62.3296530871826,15.3522626816523,3.94804787238492,2.69874121585915,18.6575094464028,16.5793375939959,457.34922516033,70.1640435389035,9.13,4.04261358002597,1.43911221109461,1.20848990475927,34.7774018933206,1398.32569840987,1531.07746376607,36.9450535399184,14.4019451705503,108.895809552613,23.174288986558,140.048602370193,61.1038689961253,66.6611824946466,5.88350569955456
5132$ROW19$RANGE5$PHG39 X PHM49,Lincoln,Lincoln,0,Low,75,,17.5,NA,1,19,5,5132,PHG39 X PHM49,2022-05-22,2022-07-24,2022-07-25,63,64,1,1451.51,1479.48,27.97,73,162,NA,6.46,57.43,15.5,60.4,16,11.4,3.8,2.5,26.2,14,290,26,78.6,14.1,5.24,69.26,8.33,3.24,1.39,0.85,orange,NA,2022-10-10 10:51:16,,82.9463908822288,27.4377374419586,74.2522961625482,160.225695217755,14.4118634347477,61.2444391256813,12.8222020652062,3.80496907939954,2.55357997318206,16.1083682742849,15.9193423762078,359.213882957647,68.8902302468367,8.33,3.59085486498839,1.37950817568505,1.00666968860415,51.8056510474857,1411.92302708298,1466.59603955904,29.5447538777981,14.648284909666,92.8046762179525,25.2272852045544,60.8519353535689,61.5634731310294,63.6417497332771,2.33120882063092
