qr	loc	plot	field	nLvl	irrigation	rep	row	range	genotype	population	anthesisDate	silkDate	notes	leafDimHtDate	earHt	flagLeafHt	tasselTipHt	harvestDate	combineYield	combineMoisture	combineTestWt	harvestSeq	earFillLen	earWidth	shelledCobLen	shelledCobWidth	shelledCobWt	kernelsPerEar	kernelMass	kernelColor	kernelStriping	kernelsPerRow	kernelRows	hundredKernelWt	moistureCorrectedStarch	moistureCorrectedProtein	moistureCorrectedOil	moistureCorrectedFiber	moistureCorrectedAsh	pctMoistureNIR	latitude	longitude	yieldPerAc	plantDensity	pctRootLodge	pctStalkLodge	plantDate	totalStandCt	plotLen	daysToAnthesis	daysToSilk	moistureCorrectedKernelMass	moistureCorrectedHundredKernelWt	earLen	earWt	lbsNPerAc	ASI	GDDToAnthesis	GDDToSilk	ASI.GDD	exp
22-A-1593750	Ames	1593750	B1	High	Non-Irrigated	1	25	23	NS701	Inbred	NA	NA	collect;	NA	89	172	NA	NA	NA	NA	NA	NA	NA	4.12283333333333	13.5096	2.5408	12.1	303.888888888889	73.0966666666667	NA	NA	NA	14	24.053747714808	NA	NA	NA	NA	NA	NA	42.014826	93.732406	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	77.3656751258663	25.458540260797	13.7111666666667	88.7666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593751	Ames	1593751	B1	High	Non-Irrigated	1	29	24	FBHJ	Inbred	NA	NA		NA	64	187	NA	NA	NA	NA	NA	NA	NA	3.43833333333333	17.342	2.184	16.6	249.5	70.6	NA	NA	NA	10.6666666666667	28.2965931863727	NA	NA	NA	NA	NA	NA	42.014798	93.73248	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	74.7231975541907	29.9491773764292	16.5686666666667	90.0333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593752	Ames	1593752	B1	High	Non-Irrigated	1	22	17	PB80	Inbred	NA	NA		NA	71	154	NA	NA	NA	NA	NA	NA	NA	4.37033333333333	11.2894	2.5854	15.92	355.8	83.14	NA	NA	NA	16.6666666666667	23.3670601461495	NA	NA	NA	NA	NA	NA	42.014991	93.732331	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	87.9955615390286	24.7317486056854	11.2138333333333	102.1	250	NA	NA	NA	NA	LC_2231
22-A-1593753	Ames	1593753	B1	High	Non-Irrigated	1	23	18	PHW65	Inbred	NA	NA		NA	61	148	NA	NA	NA	NA	NA	NA	NA	4.58633333333333	16.9256	2.7388	30.8	481.4	134.404	NA	NA	NA	18	27.9194017449107	NA	NA	NA	NA	NA	NA	42.014985	93.732369	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	142.253493542117	29.549957113028	17.2683333333333	167.783333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593754	Ames	1593754	B1	High	Non-Irrigated	1	20	23	S8326	Inbred	NA	NA		NA	93	181	NA	NA	NA	NA	NA	NA	NA	3.85366666666667	16.3974	2.3946	16.1	403.4	101.1	NA	NA	NA	13	25.0619732275657	NA	NA	NA	NA	NA	NA	42.014847	93.732295	NA	14000	NA	NA	2022-05-22	14	7.5	NA	NA	107.004465619386	26.5256483935019	16.3555	121.633333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593755	Ames	1593755	B1	High	Non-Irrigated	1	27	22	CR14	Inbred	NA	NA		NA	82	146	NA	NA	NA	NA	NA	NA	NA	4.13116666666667	16.2262	2.599	23.04	315.4	92.266	NA	NA	NA	14.3333333333333	29.2536461636018	NA	NA	NA	NA	NA	NA	42.014875	93.732442	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	97.6545403050278	30.9621243833316	15.8981666666667	118.783333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593756	Ames	1593756	B1	High	Non-Irrigated	1	28	22	E8501	Inbred	NA	NA	collect;	NA	46	150	NA	NA	NA	NA	NA	NA	NA	4.097	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	42.014875	93.732442	NA	16000	NA	NA	2022-05-22	16	7.5	NA	NA	NA	NA	15.329	88.3	250	NA	NA	NA	NA	LC_2231
22-A-1593757	Ames	1593757	B1	High	Non-Irrigated	1	29	20	GA209	Inbred	NA	NA	set aside;	NA	95	166	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	42.014908	93.73248	NA	27000	NA	NA	2022-05-22	27	7.5	NA	NA	NA	NA	8.513	14.8	250	NA	NA	NA	NA	LC_2231
22-A-1593758	Ames	1593758	B1	High	Non-Irrigated	1	29	16	B2	Inbred	NA	NA		NA	87	160	NA	NA	NA	NA	NA	NA	NA	3.27583333333333	13.5988	1.882	9.3	266.2	57.7	NA	NA	NA	10	21.6754320060105	NA	NA	NA	NA	NA	NA	42.015018	93.73248	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	61.0698087659604	22.9413256070475	13.2828333333333	69.1166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593759	Ames	1593759	B1	High	Non-Irrigated	1	29	19	CML154Q	Inbred	NA	NA	set aside;	NA	96	156	NA	NA	NA	NA	NA	NA	NA	4.281	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	42.014935	93.73248	NA	18000	NA	NA	2022-05-22	18	7.5	NA	NA	NA	NA	16.54	87.8	250	NA	NA	NA	NA	LC_2231
22-A-1593760	Ames	1593760	B1	High	Non-Irrigated	1	21	25	M162W	Inbred	NA	NA		NA	107	171	NA	NA	NA	NA	NA	NA	NA	4.59283333333333	9.9102	2.8736	11.12	200	52.66	NA	NA	NA	15.6666666666667	26.33	NA	NA	NA	NA	NA	NA	42.014772	93.732333	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	55.7354615184658	27.8677307592329	9.94366666666667	70.3	250	NA	NA	NA	NA	LC_2231
22-A-1593761	Ames	1593761	B1	High	Non-Irrigated	1	23	19	NC338	Inbred	NA	NA	collect;	NA	116	179	NA	NA	NA	NA	NA	NA	NA	3.26666666666667	8.9708	2.2094	7.02	125.2	22.13	NA	NA	NA	14	17.6757188498403	NA	NA	NA	NA	NA	NA	42.014957	93.732369	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	23.4224413863207	18.708020276614	8.75783333333333	29.9	250	NA	NA	NA	NA	LC_2231
22-A-1593762	Ames	1593762	B1	High	Non-Irrigated	1	19	16	NC344	Inbred	NA	NA	collect;	NA	66	150	NA	NA	NA	NA	NA	NA	NA	3.7184	10.8085	2.553	10.7	179.75	37.21	NA	NA	NA	14.8	20.7009735744089	NA	NA	NA	NA	NA	NA	42.015039	93.732296	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	39.3831470395388	21.9099566283943	11.0262	54.54	250	NA	NA	NA	NA	LC_2231
22-A-1593763	Ames	1593763	B1	High	Non-Irrigated	1	23	25	TZI10	Inbred	NA	NA		NA	90	153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014792	93.732369	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593764	Ames	1593764	B1	High	Non-Irrigated	1	19	19	PA880	Inbred	NA	NA		NA	86	187	NA	NA	NA	NA	NA	NA	NA	4.77483333333333	18.497	2.79	40.04	653.4	178.72	NA	NA	NA	17	27.3523109886746	NA	NA	NA	NA	NA	NA	42.014957	93.732296	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	189.15764683973	28.9497469910821	18.7335	227.916666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593765	Ames	1593765	B1	High	Non-Irrigated	1	18	24	HI27	Inbred	NA	NA	set aside;	NA	90	161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014799	93.732259	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593766	Ames	1593766	B1	High	Non-Irrigated	1	17	24	CML264	Inbred	NA	NA		NA	NA	182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014799	93.732259	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593767	Ames	1593767	B1	High	Non-Irrigated	1	28	21	BLACK JEWELL 85	Inbred	NA	NA	set aside;	NA	114	165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014902	93.732443	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593768	Ames	1593768	B1	High	Non-Irrigated	1	28	16	MBNA	Inbred	NA	NA	collect;	NA	62	159	NA	NA	NA	NA	NA	NA	NA	3.86483333333333	13.9108	2.3794	18.12	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	42.015039	93.732443	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	NA	NA	13.7636666666667	75.6666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593769	Ames	1593769	B1	High	Non-Irrigated	1	29	17	PHG84	Inbred	NA	NA		NA	59	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014991	93.732479	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593770	Ames	1593770	B1	High	Non-Irrigated	1	25	20	N7A	Inbred	NA	NA	collect;	NA	72	163	NA	NA	NA	NA	NA	NA	NA	3.89733333333333	9.4086	2.3766	11.78	100.8	25.774	NA	NA	NA	13	25.5694444444444	NA	NA	NA	NA	NA	NA	42.014908	93.732406	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	27.2792591184378	27.0627570619423	10.1348333333333	42.15	250	NA	NA	NA	NA	LC_2231
22-A-1593771	Ames	1593771	B1	High	Non-Irrigated	1	22	22	WF9	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	64	161	NA	NA	NA	NA	NA	NA	NA	3.93766666666667	11.7892	2.331	15.5	218.4	53.4	NA	NA	NA	15.3333333333333	24.4505494505495	NA	NA	NA	NA	NA	NA	42.014854	93.732332	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	56.5186791698837	25.8785161034266	12.5331666666667	81.5	250	NA	NA	NA	NA	LC_2231
22-A-1593772	Ames	1593772	B1	High	Non-Irrigated	1	27	23	CML328	Inbred	NA	NA	set aside;	NA	125	196	NA	NA	NA	NA	NA	NA	NA	3.6206	11.27425	2.6825	13.675	97.75	20.7675	NA	NA	NA	14.8	21.2455242966752	NA	NA	NA	NA	NA	NA	42.014848	93.732442	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	21.9803683457033	22.4863103280853	11.3984	36.52	250	NA	NA	NA	NA	LC_2231
22-A-1593773	Ames	1593773	B1	High	Non-Irrigated	1	25	16	I137TN	Inbred	NA	NA	set aside;	NA	101	160	NA	NA	NA	NA	NA	NA	NA	3.641	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	42.015018	93.732406	NA	26000	NA	NA	2022-05-22	26	7.5	NA	NA	NA	NA	12.061	60.3	250	NA	NA	NA	NA	LC_2231
22-A-1593774	Ames	1593774	B1	High	Non-Irrigated	1	18	21	NC306	Inbred	NA	NA	collect;	NA	87	163	NA	NA	NA	NA	NA	NA	NA	3.6835	12.763	2.114	12.9	NA	NA	NA	NA	NA	12.6666666666667	NA	NA	NA	NA	NA	NA	NA	42.014881	93.732259	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	NA	NA	12.3371666666667	65.85	250	NA	NA	NA	NA	LC_2231
22-A-1593775	Ames	1593775	B1	High	Non-Irrigated	1	28	19	NC324	Inbred	NA	NA		NA	64	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014957	93.732443	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593776	Ames	1593776	B1	High	Non-Irrigated	1	19	25	NC348	Inbred	NA	NA	collect;	NA	102	180	NA	NA	NA	NA	NA	NA	NA	2.95183333333333	12.7532	1.928	11.46	91.6	19.5	NA	NA	NA	10.3333333333333	21.2882096069869	NA	NA	NA	NA	NA	NA	42.014792	93.732296	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	20.6388435170923	22.5314885557777	12.9045	34.8666666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593777	Ames	1593777	B1	High	Non-Irrigated	1	24	20	NC368	Inbred	NA	NA	collect;	NA	84	167	NA	NA	NA	NA	NA	NA	NA	4.2965	8.8904	2.6196	14.34	155.4	48.17	NA	NA	NA	14	30.997425997426	NA	NA	NA	NA	NA	NA	42.014929	93.73237	NA	27000	NA	NA	2022-05-22	27	7.5	NA	NA	50.9832354983763	32.80774485095	9.33216666666667	68.6833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593778	Ames	1593778	B1	High	Non-Irrigated	1	23	24	NC298	Inbred	NA	NA	set aside;	NA	83	168	NA	NA	NA	NA	NA	NA	NA	3.147	13.02675	1.88175	11.85	150.75	34.875	NA	NA	NA	11.2	23.134328358209	NA	NA	NA	NA	NA	NA	42.01482	93.732369	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	36.9117778286459	24.4854247619542	12.967	51.7	250	NA	NA	NA	NA	LC_2231
22-A-1593779	Ames	1593779	B1	High	Non-Irrigated	1	20	17	R177	Inbred	NA	NA	set aside;	NA	61	186	NA	NA	NA	NA	NA	NA	NA	3.52025	13.664	2.50433333333333	22.8	96.3333333333333	27.9333333333333	NA	NA	NA	13.5	28.9965397923875	NA	NA	NA	NA	NA	NA	42.015012	93.732295	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	29.5647023373049	30.6900024262681	13.4125	51	250	NA	NA	NA	NA	LC_2231
22-A-1593780	Ames	1593780	B1	High	Non-Irrigated	1	29	15	B52	Inbred	NA	NA	collect;	NA	88	167	NA	NA	NA	NA	NA	NA	NA	3.887	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	42.015045	93.73248	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	NA	NA	14.384	63.1	250	NA	NA	NA	NA	LC_2231
22-A-1593781	Ames	1593781	B1	High	Non-Irrigated	1	26	25	B37	Inbred	NA	NA		NA	78	188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014771	93.732406	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593782	Ames	1593782	B1	High	Non-Irrigated	1	20	20	MO46	Inbred	NA	NA		NA	62	176	NA	NA	NA	NA	NA	NA	NA	4.09983333333333	9.1848	2.4936	13.72	204.2	60.56	NA	NA	NA	13.6666666666667	29.6571988246817	NA	NA	NA	NA	NA	NA	42.01493	93.732296	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	64.0968391484673	31.3892454204051	9.457	80.45	250	NA	NA	NA	NA	LC_2231
22-A-1593783	Ames	1593783	B1	High	Non-Irrigated	1	22	25	LH39	Inbred	NA	NA	collect;x - seed spilled during shelling;	NA	63	158	NA	NA	NA	NA	NA	NA	NA	3.93583333333333	16.0356	2.616	19.74	314.8	75.6433333333333	NA	NA	NA	13.3333333333333	24.0290131300296	NA	NA	NA	NA	NA	NA	42.014772	93.732333	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	80.0610728091242	25.4323611210687	15.9553333333333	95.3833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593784	Ames	1593784	B1	High	Non-Irrigated	1	19	18	PHZ51	Inbred	NA	NA	collect;	NA	89	182	NA	NA	NA	NA	NA	NA	NA	3.48766666666667	11.4412	2.2196	17	236.2	41.56	NA	NA	NA	13.3333333333333	17.5952582557155	NA	NA	NA	NA	NA	NA	42.014985	93.732295	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	43.9871967471978	18.6228606042328	11.6018333333333	64.25	250	NA	NA	NA	NA	LC_2231
22-A-1593785	Ames	1593785	B1	High	Non-Irrigated	1	23	23	B73	Inbred	NA	NA	collect;Check	NA	97	179	NA	NA	NA	NA	NA	NA	NA	4.36016666666667	12.9704	2.445	20.64	357.6	80.16	NA	NA	NA	16.6666666666667	22.4161073825503	NA	NA	NA	NA	NA	NA	42.014847	93.732369	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	84.8415228887242	23.7252580785023	12.8133333333333	105.1	250	NA	NA	NA	NA	LC_2231
22-A-1593786	Ames	1593786	B1	High	Non-Irrigated	1	21	20	B73	Inbred	NA	NA	Check	NA	95	180	NA	NA	NA	NA	NA	NA	NA	4.57783333333333	14.0482	2.7864	25	423.2	100.52	NA	NA	NA	17	23.7523629489603	NA	NA	NA	NA	NA	NA	42.014908	93.732333	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	106.390592325032	25.1395539520397	13.8791666666667	130.183333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593787	Ames	1593787	B1	High	Non-Irrigated	1	26	23	B73	Inbred	NA	NA	Check	NA	95	192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014826	93.732406	NA	15000	NA	NA	2022-05-22	15	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593788	Ames	1593788	B1	High	Non-Irrigated	1	23	20	B73	Inbred	NA	NA	collect;Check	NA	97	179	NA	NA	NA	NA	NA	NA	NA	4.30233333333333	13.5254	2.7414	21.94	331.8	72.996	NA	NA	NA	17	22	NA	NA	NA	NA	NA	NA	42.014929	93.73237	NA	21000	NA	NA	2022-05-22	21	7.5	NA	NA	77.259129301214	23.2848490962067	12.9525	96.65	250	NA	NA	NA	NA	LC_2231
22-A-1593789	Ames	1593789	B1	High	Non-Irrigated	1	28	15	B73	Inbred	NA	NA	collect;Check	NA	81	177	NA	NA	NA	NA	NA	NA	NA	4.4988	12.85425	2.658	21.85	NA	NA	NA	NA	NA	17.2	NA	NA	NA	NA	NA	NA	NA	42.015066	93.732443	NA	26000	NA	NA	2022-05-22	26	7.5	NA	NA	NA	NA	12.7434	112.72	250	NA	NA	NA	NA	LC_2231
22-A-1593790	Ames	1593790	B1	High	Non-Irrigated	1	20	25	B73	Inbred	NA	NA	collect;Check	NA	99	186	NA	NA	NA	NA	NA	NA	NA	4.415	13.824	2.624	23.36	412.6	90.02	NA	NA	NA	17	21.8177411536597	NA	NA	NA	NA	NA	NA	42.014792	93.732296	NA	20000	NA	NA	2022-05-22	20	7.5	NA	NA	95.2773688927514	23.091945926503	13.6018333333333	115.166666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593791	Ames	1593791	B1	High	Non-Irrigated	1	21	18	B73	Inbred	NA	NA	collect;Check	NA	83	177	NA	NA	NA	NA	NA	NA	NA	4.499	13.7362	2.8272	23.58	397.8	92.16	NA	NA	NA	16.3333333333333	23.1674208144796	NA	NA	NA	NA	NA	NA	42.014963	93.732332	NA	18000	NA	NA	2022-05-22	18	7.5	NA	NA	97.5423496684733	24.5204498915217	13.7533333333333	116.833333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593792	Ames	1593792	B1	High	Non-Irrigated	1	21	21	B73	Inbred	NA	NA	Check	NA	95	177	NA	NA	NA	NA	NA	NA	NA	4.447	13.3012	2.764	21.98	370.4	85.686	NA	NA	NA	17	23.1333693304536	NA	NA	NA	NA	NA	NA	42.014881	93.732332	NA	19000	NA	NA	2022-05-22	19	7.5	NA	NA	90.6902536207987	24.4844097248377	12.9955	115.033333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593793	Ames	1593793	B1	High	Non-Irrigated	1	22	16	B73	Inbred	NA	NA	collect;Check	NA	94	173	NA	NA	NA	NA	NA	NA	NA	4.41733333333333	13.0298	2.6468	20.14	355.2	82.9	NA	NA	NA	15.6666666666667	23.338963963964	NA	NA	NA	NA	NA	NA	42.015018	93.732332	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	87.7415450034336	24.7020115437595	12.8568333333333	105.533333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593794	Ames	1593794	B1	High	Non-Irrigated	1	24	24	B73	Inbred	NA	NA	Check	NA	74	175	NA	NA	NA	NA	NA	NA	NA	4.45666666666667	12.422	2.846	19.26	312.4	67.78	NA	NA	NA	17.3333333333333	21.696542893726	NA	NA	NA	NA	NA	NA	42.01482	93.732369	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	71.7385032609497	22.9636694177176	12.4746666666667	105.116666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593795	Ames	1593795	B1	High	Non-Irrigated	1	26	18	B73	Inbred	NA	NA	Check	NA	71	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014963	93.732405	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593796	Ames	1593796	B1	High	Non-Irrigated	1	20	16	B73	Inbred	NA	NA	collect;Check	NA	93	182	NA	NA	NA	NA	NA	NA	NA	4.21266666666667	12.582	2.5866	19.88	313.4	68.696	NA	NA	NA	16	21.9195915762604	NA	NA	NA	NA	NA	NA	42.015039	93.732296	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	72.7079997051372	23.1997446410776	12.7115	92.65	250	NA	NA	NA	NA	LC_2231
22-A-1593797	Ames	1593797	B1	High	Non-Irrigated	1	22	18	B73	Inbred	NA	NA	collect;Check	NA	80	172	NA	NA	NA	NA	NA	NA	NA	4.35833333333333	13.094	2.5846	20.9	346.8	76.24	NA	NA	NA	16	21.9838523644752	NA	NA	NA	NA	NA	NA	42.014963	93.732332	NA	24000	NA	NA	2022-05-22	24	7.5	NA	NA	80.6925861406728	23.2677584027315	12.8693333333333	102.3	250	NA	NA	NA	NA	LC_2231
22-A-1593798	Ames	1593798	B1	High	Non-Irrigated	1	26	17	B73	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;Check	NA	95	178	NA	NA	NA	NA	NA	NA	NA	4.11166666666667	11.564	2.4862	15.4	294.6	58.226	NA	NA	NA	16	19.7644263408011	NA	NA	NA	NA	NA	NA	42.014991	93.732405	NA	28000	NA	NA	2022-05-22	28	7.5	NA	NA	61.6265283398061	20.9187129463021	11.6586666666667	80.5	250	NA	NA	NA	NA	LC_2231
22-A-1593799	Ames	1593799	B1	High	Non-Irrigated	1	23	29	33-16	Inbred	NA	NA	set aside;	NA	74	159	NA	NA	NA	NA	NA	NA	NA	3.86966666666667	11.277	2.103	10.7	121.5	32.55	NA	NA	NA	15.3333333333333	26.7901234567901	NA	NA	NA	NA	NA	NA	42.014682	93.732369	NA	26000	NA	NA	2022-05-22	26	7.5	NA	NA	34.4509926400695	28.3547264527321	12.4776666666667	63.6	250	NA	NA	NA	NA	LC_2231
22-A-1593800	Ames	1593800	B1	High	Non-Irrigated	1	27	28	NC320	Inbred	NA	NA		NA	103	179	NA	NA	NA	NA	NA	NA	NA	4.09716666666667	11.841	2.3256	10.66	286	69.998	NA	NA	NA	12.6666666666667	24.4748251748252	NA	NA	NA	NA	NA	NA	42.01471	93.732442	NA	25000	NA	NA	2022-05-22	25	7.5	NA	NA	74.08603941074	25.9042095841748	12.3416666666667	84.4	250	NA	NA	NA	NA	LC_2231
22-A-1593801	Ames	1593801	B1	High	Non-Irrigated	1	22	28	SC357	Inbred	NA	NA	collect;	NA	120	196	NA	NA	NA	NA	NA	NA	NA	4.085	12.823	2.427	18.18	335.2	72.746	NA	NA	NA	15	21.7022673031026	NA	NA	NA	NA	NA	NA	42.014689	93.732332	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	76.9945287433025	22.9697281453767	13.2743333333333	101.116666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593802	Ames	1593802	B1	High	Non-Irrigated	1	19	29	TZI16	Inbred	NA	NA	set aside;	NA	119	203	NA	NA	NA	NA	NA	NA	NA	3.4444	13.1905	2.306	15.9	104.5	24.325	NA	NA	NA	15.6	23.2775119617225	NA	NA	NA	NA	NA	NA	42.014683	93.732296	NA	23000	NA	NA	2022-05-22	23	7.5	NA	NA	25.7456342847831	24.636970607448	12.8504	43.2	250	NA	NA	NA	NA	LC_2231
22-A-1593803	Ames	1593803	B1	High	Non-Irrigated	1	25	27	LH208	Inbred	NA	NA	collect;	NA	68	196	NA	NA	NA	NA	NA	NA	NA	4.40083333333333	16.6004	2.6028	23.9	396.4	119.632	NA	NA	NA	14.6666666666667	30.1796165489405	NA	NA	NA	NA	NA	NA	42.014716	93.732405	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	126.618775776246	31.9421735056119	17.1845	160.016666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593804	Ames	1593804	B1	High	Non-Irrigated	1	23	26	MO24W	Inbred	NA	NA	collect;	NA	109	214	NA	NA	NA	NA	NA	NA	NA	4.54283333333333	15.8756	2.8564	37.5	287.8	61.3	NA	NA	NA	13.3333333333333	21.2995135510771	NA	NA	NA	NA	NA	NA	42.014765	93.732369	NA	22000	NA	NA	2022-05-22	22	7.5	NA	NA	64.8800567998852	22.5434526754292	16.0001666666667	107.333333333333	250	NA	NA	NA	NA	LC_2231
22-A-1593805	Ames	1593805	B1	High	Non-Irrigated	1	26	28	OH7B	Inbred	NA	NA		NA	100	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.014689	93.732406	NA	28000	NA	NA	2022-05-22	28	7.5	NA	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	LC_2231
22-A-1593806	Ames	1593806	B1	High	Non-Irrigated	1	23	28	R168	Inbred	NA	NA	collect;	NA	77	167	NA	NA	NA	NA	NA	NA	NA	4.07283333333333	14.7262	2.474	16.84	377.4	86.2	NA	NA	NA	15.6666666666667	22.8404875463699	NA	NA	NA	NA	NA	NA	42.01471	93.732369	NA	29000	NA	NA	2022-05-22	29	7.5	NA	NA	91.2342723678646	24.1744229909551	14.8795	112.366666666667	250	NA	NA	NA	NA	LC_2231
22-A-1593807	Ames	1593807	B1	High	Non-Irrigated	1	19	27	CI3A	Inbred	NA	NA	collect;	NA	90	174	NA	NA	NA	NA	NA	NA	NA	4.16433333333333	8.812	2.568	14.06	167.2	41.72	NA	NA	NA	17	24.9521531100478	NA	NA	NA	NA	NA	NA	42.014738	93.732295	NA	29000	NA	NA	2022-05-22	29	7.5	NA	NA	44.1565411042612	26.4094145360414	8.88516666666667	59.55	250	NA	NA	NA	NA	LC_2231
