qrCode,location,sublocation,irrigationProvided,N,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,column,range,plot,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,plantH,plantDensity,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,kernelColor,notes,rep
22-A-1593054,Ames,Ames E1,NA,Low,75,LC_2233,7.5,33,1,2,23,1593054,CML92,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,113,216,7279,18.151,NA,4.445,2.796,NA,15.2,440,31.16,136.9,2.796,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;x -set asside;NA;NA,1
22-A-1593055,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,13,24,1593055,CI.7,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,94,193,6397,13.585,NA,4.002,2.746,NA,14.8,317,24.984,79.1,2.746,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1593056,Ames,Ames E1,NA,Low,75,LC_2233,7.5,35,1,10,23,1593056,4226,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,90,187,7721,14.122,NA,3.715,2.052,NA,13.5,310,22.46,69.6,2.052,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1593057,Ames,Ames E1,NA,Low,75,LC_2233,7.5,36,1,5,23,1593057,A441-5,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,108,194,7941,15.602,NA,4.184,2.679,NA,13,347,31.29,108.7,2.679,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1593058,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,1,11,23,1593058,CML10,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,142,202,6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;NA;NA;NA,1
22-A-1593059,Ames,Ames E1,NA,Low,75,LC_2233,7.5,25,1,7,24,1593059,CML321,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,95,179,5515,15.75,NA,3.862,2.767,NA,13.3,170,18.5,31.4,2.767,NA,;;;;x -set asside;x -set asside;x -set asside;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593060,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,1,12,24,1593060,KY226,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,84,163,6176,12.672,NA,3.815,2.503,NA,14,294,24.839,73.2,2.503,NA,;;;;;;;;;;;NA;NA,1
22-A-1593061,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,1,9,23,1593061,SG18,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,94,181,7059,14.943,NA,3.56,2.262,NA,13.7,319,26.138,83.4,2.262,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1593062,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,1,7,23,1593062,R109B,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,64,158,5956,15.337,NA,4.357,2.575,NA,15.8,419,26.303,110.3,2.575,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;x -set asside;;NA;NA,1
22-A-1593063,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,1,14,24,1593063,CML52,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,121,191,6618,12.302,NA,2.989,2.224,NA,10,108,17.291,18.6,2.224,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1593064,Ames,Ames E1,NA,Low,75,LC_2233,7.5,25,1,14,23,1593064,CML287,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,135,212,5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,1
22-A-1593065,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,1,15,23,1593065,B75,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,109,201,6838,17.116,NA,4.266,2.54,NA,16,455,31.098,141.6,2.54,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1593066,Ames,Ames E1,NA,Low,75,LC_2233,7.5,5,1,8,24,1593066,TX601,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,114,207,1103,15.696,NA,4.357,2.958,NA,17.4,238,20.032,47.6,2.958,NA,;Cob broke in pieces;Cob broke in pieces;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593067,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,13,23,1593067,CML261,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,112,216,6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;NA;NA;NA,1
22-A-1593068,Ames,Ames E1,NA,Low,75,LC_2233,7.5,24,1,6,24,1593068,CML331,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,111,178,5294,17.566,NA,3.981,2.736,NA,15.5,230,19.844,45.7,2.736,NA,;;;;;Cob broke in pieces;Cob broke in pieces;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593069,Ames,Ames E1,NA,Low,75,LC_2233,7.5,33,1,5,24,1593069,NC318,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,80,176,7279,13.164,NA,3.275,1.857,NA,12.7,224,23.181,51.9,1.857,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1593070,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,1,12,23,1593070,L317,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,101,173,5956,19.459,NA,3.302,2.636,NA,13,255,27.647,70.5,2.636,NA,;;Seed missing on either side of ear at widest point;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593071,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,1,8,23,1593071,TZI18,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,109,173,6618,13.833,NA,4.226,2.742,NA,12.7,258,23.796,61.4,2.742,NA,;;;;;;;;;;;;;NA;NA,1
22-A-1593072,Ames,Ames E1,NA,Low,75,LC_2233,7.5,39,1,10,24,1593072,KUI2021,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,137,214,8603,11.614,NA,3.334,2.536,NA,15.3,74,10.878,8.1,2.536,NA,;;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593073,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,1,2,24,1593073,L578,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,113,194,6618,NA,NA,3.69,NA,NA,18,NA,NA,NA,NA,NA,;;;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,1
22-A-1593074,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,11,24,1593074,A641,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,52,123,6397,9.687,NA,3.078,2.159,NA,13.8,99,23.611,23.4,2.159,NA,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1593075,Ames,Ames E1,NA,Low,75,LC_2233,7.5,24,1,17,23,1593075,TX303,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,120,198,5294,14.934,NA,3.934,2.463,NA,13.6,221,26.12,57.7,2.463,NA,;;;;Seed missing on either side of ear at widest point;;x -set asside;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1593076,Ames,Ames E1,NA,Low,75,LC_2233,7.5,40,1,3,24,1593076,F2834T,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,61,140,8824,14.333,NA,3.364,2.217,NA,10.3,163,33.272,54.1,2.217,NA,;;Cob broke in pieces;Cob broke in pieces;;Cob broke in pieces;Cob broke in pieces;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1593077,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,1,4,24,1593077,NC33,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,121,212,5956,13.098,NA,3.446,2.606,NA,13.3,NA,NA,NA,2.606,NA,;;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593078,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,1,9,24,1593078,PHR36,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,80,166,7059,12.589,NA,3.267,2.309,NA,13,202,25.257,51,2.309,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1593079,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,4,23,1593079,B73,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,96,181,6397,12.774,NA,4.41,2.697,NA,16.7,NA,NA,NA,2.697,NA,Check;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-A-1593080,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,1,6,23,1593080,B73,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,84,181,5956,12.887,NA,4.503,2.749,NA,15.7,329,26.278,86.6,2.749,NA,Check;;;;;;;;;;;;;NA;NA,1
22-A-1593081,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,1,16,23,1593081,B73,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,84,185,6618,14.148,NA,4.43,2.599,NA,16.4,404,26.413,106.6,2.599,NA,Check;;;;;;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-A-1593082,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,16,24,1593082,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,86,188,6397,14.343,NA,4.222,2.503,NA,15,384,26.372,101.3,2.503,NA,was intended to be AK-29 but had to replace with filler due to seed amounts;;;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593083,Ames,Ames E1,NA,Low,75,LC_2233,7.5,25,1,14,25,1593083,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,74,150,5515,14.912,NA,4.468,2.669,NA,16,361,26.205,94.6,2.669,NA,was intended to be AK-32 but had to replace with filler due to seed amounts;;;;;NA;NA,1
22-A-1593084,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,1,15,24,1593084,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,83,178,6397,13.642,NA,4.181,2.543,NA,16.3,345,26.233,90.4,2.543,NA,was intended to be AK-33 but had to replace with filler due to seed amounts;;;;;;;;;;;;;NA;NA,1
22-A-1593085,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,1,15,25,1593085,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,97,171,6838,12.79,NA,4.066,2.653,NA,16.7,322,24.021,77.3,2.653,NA,was intended to be AK-50 but had to replace with filler due to seed amounts;;;;;;;;;;;;;NA;NA,1
22-A-1593086,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,1,16,25,1593086,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,79,145,6176,15.151,NA,4.499,2.702,NA,16.2,407,27.417,111.6,2.702,NA,was intended to be AK-51 but had to replace with filler due to seed amounts;;;;Seed missing on either side of ear at widest point;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-A-1593087,Ames,Ames E1,NA,Low,75,LC_2233,7.5,33,1,11,25,1593087,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,7279,12.903,NA,3.985,2.614,NA,15.6,215,25.331,54.5,2.614,NA,was intended to be AK-52 but had to replace with filler due to seed amounts;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-A-1593088,Ames,Ames E1,NA,Low,75,LC_2233,7.5,25,1,13,25,1593088,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,92,168,5515,13.267,NA,4.295,2.571,NA,16.7,291,26.781,78,2.571,NA,was intended to be AK-56 but had to replace with filler due to seed amounts;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-A-1593089,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,1,12,25,1593089,MO17,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,98,183,6176,13.182,NA,4.166,2.572,NA,16.2,310,26.586,82.6,2.572,NA,was intended to be AK-57 but had to replace with filler due to seed amounts;;;;;;;;;;;NA;NA,1
22-A-1593093,Ames,Ames E1,NA,Low,75,LC_2233,7.5,19,2,11,27,1593093,29MIBZ2,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,52,128,4191,13.771,NA,3.64,2.313,NA,13.5,246,23.121,56.8,2.313,NA,;;;;;x -set asside;;;x - collect data; but analyze team may need to assess photos;;NA;NA,2
22-A-1593094,Ames,Ames E1,NA,Low,75,LC_2233,7.5,33,2,2,26,1593094,F42,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,44,132,7279,11.995,NA,4.247,2.663,NA,17.3,303,26.929,81.5,2.663,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,2
22-A-1593095,Ames,Ames E1,NA,Low,75,LC_2233,7.5,11,2,2,27,1593095,LH54,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,61,142,2426,20.579,NA,3.615,2.071,NA,10,251,35.435,88.8,2.071,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593096,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,2,3,26,1593096,NC230,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,71,121,7059,12.129,NA,4.158,2.791,NA,16.3,233,26.878,62.7,2.791,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-A-1593097,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,6,26,1593097,A188,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,32,115,6838,10.574,NA,3.497,2.152,NA,12.3,224,23.837,53.3,2.152,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593098,Ames,Ames E1,NA,Low,75,LC_2233,7.5,19,2,15,26,1593098,CI187-2,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,72,121,4191,16.951,NA,3.612,2.364,NA,14,313,23.966,75.1,2.364,NA,;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593099,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,6,28,1593099,NC290A,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,70,153,6838,14.075,NA,4.382,2.83,NA,17,369,27.091,100,2.83,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-A-1593100,Ames,Ames E1,NA,Low,75,LC_2233,7.5,24,2,8,27,1593100,NC364,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,65,147,5294,11.881,NA,3.94,2.602,NA,15,280,23.174,65,2.602,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593101,Ames,Ames E1,NA,Low,75,LC_2233,7.5,20,2,12,26,1593101,W22,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,48,141,4412,13.127,NA,3.888,2.569,NA,16.5,209,27.383,57.3,2.569,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-A-1593102,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,2,12,27,1593102,NC262,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,49,129,6176,12.214,NA,4.485,2.809,NA,16.7,326,28.54,93,2.809,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593103,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,2,4,27,1593103,RS 710,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,33,109,6397,10.711,NA,3.782,2.702,NA,15.2,119,28.189,33.5,2.702,NA,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,2
22-A-1593104,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,2,15,27,1593104,MO47,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,54,135,7059,12.355,NA,3.887,2.487,NA,14.7,267,25.258,67.5,2.487,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593105,Ames,Ames E1,NA,Low,75,LC_2233,7.5,26,2,12,28,1593105,78010,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,72,142,5735,12.97,NA,4.222,2.717,NA,14.8,195,33.582,65.4,2.717,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593106,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,2,2,28,1593106,LH57,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,30,104,7059,16.051,NA,3.362,1.637,NA,10.4,219,29.407,64.5,1.637,NA,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-A-1593107,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,2,7,28,1593107,PHG47,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,49,104,7059,11.959,NA,3.647,1.988,NA,15.3,233,25.159,58.7,1.988,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,2
22-A-1593108,Ames,Ames E1,NA,Low,75,LC_2233,7.5,36,2,9,26,1593108,778,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,71,145,7941,12.593,NA,3.869,2.259,NA,13.3,186,31.075,57.8,2.259,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593109,Ames,Ames E1,NA,Low,75,LC_2233,7.5,36,2,8,26,1593109,WIL500,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,54,130,7941,15.234,NA,3.927,3.058,NA,14,142,29.054,41.1,3.058,NA,;;;Seed missing on either side of ear at widest point;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593110,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,13,27,1593110,L127,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,43,125,6838,13.661,NA,4.003,2.667,NA,13.8,274,26.414,72.5,2.667,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593111,Ames,Ames E1,NA,Low,75,LC_2233,7.5,32,2,14,27,1593111,NC360,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,69,117,7059,15.53,NA,3.508,2.367,NA,12.6,238,27.979,66.4,2.367,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593112,Ames,Ames E1,NA,Low,75,LC_2233,7.5,26,2,10,28,1593112,W117HT,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,33,102,5735,9.539,NA,3.729,2.437,NA,14,149,29.955,44.6,2.437,NA,;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,2
22-A-1593113,Ames,Ames E1,NA,Low,75,LC_2233,7.5,35,2,3,27,1593113,MT42,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,72,128,7721,15.012,NA,3.402,2.499,NA,12.8,191,28.534,54.5,2.499,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593114,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,2,13,26,1593114,CM37,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,32,115,6397,NA,NA,3.452,NA,NA,12,NA,NA,NA,NA,NA,;;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x -set asside;x -set asside;NA;NA,2
22-A-1593115,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,2,16,27,1593115,IDS69,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,69,112,6618,12.978,NA,2.589,2.01,NA,12.7,294,10.897,32.1,2.01,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593116,Ames,Ames E1,NA,Low,75,LC_2233,7.5,26,2,14,26,1593116,CML220,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,50,110,5735,11.66,NA,4.159,2.879,NA,14,125,33.44,41.8,2.879,NA,;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593117,Ames,Ames E1,NA,Low,75,LC_2233,7.5,33,2,16,26,1593117,EP1,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,36,98,7279,12.207,NA,3.166,2.19,NA,13,177,20.169,35.7,2.19,NA,;;;;;x -set asside;x -set asside;;;;;NA;NA,2
22-A-1593118,Ames,Ames E1,NA,Low,75,LC_2233,7.5,29,2,10,26,1593118,I29,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,47,111,6397,13.088,NA,2.961,2.372,NA,17.7,248,11.655,28.9,2.372,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-A-1593119,Ames,Ames E1,NA,Low,75,LC_2233,7.5,30,2,4,26,1593119,NC302,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,56,110,6618,11.007,NA,3.24,2.183,NA,10.3,96,31.975,30.8,2.183,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-A-1593120,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,4,28,1593120,NC346,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,87,152,6838,14.854,NA,3.566,2.485,NA,13.6,185,27.395,50.8,2.485,NA,;;;;;;x -set asside;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;NA;NA,2
22-A-1593121,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,2,9,27,1593121,YU796_NS,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,63,129,5956,11.189,NA,3.595,2.471,NA,11.7,163,30.626,49.9,2.471,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593122,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,2,9,28,1593122,P39,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,36,110,6176,11.619,NA,3.346,1.956,NA,15.3,158,18.864,29.9,1.956,NA,;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x -set asside;x -set asside;x -set asside;NA;NA,2
22-A-1593123,Ames,Ames E1,NA,Low,75,LC_2233,7.5,25,2,3,28,1593123,IA2132,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,59,100,5515,13.509,NA,3.797,2.658,NA,14.8,290,21.956,63.8,2.658,NA,;Seed missing on either side of ear at widest point;;;;;;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;NA;NA,2
22-A-1593124,Ames,Ames E1,NA,Low,75,LC_2233,7.5,27,2,13,28,1593124,F7,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,44,98,5956,12.948,NA,3.013,2.294,NA,12,171,20.146,34.5,2.294,NA,;;;;;;;;;x -set asside;;;NA;NA,2
22-A-1593125,Ames,Ames E1,NA,Low,75,LC_2233,7.5,35,2,5,26,1593125,H99,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,28,90,7721,12.151,NA,3.25,1.953,NA,11.8,167,24.341,40.6,1.953,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,2
22-A-1593126,Ames,Ames E1,NA,Low,75,LC_2233,7.5,28,2,11,28,1593126,A654,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,35,115,6176,11.655,NA,3.607,2.316,NA,12.7,206,28.794,59.2,2.316,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593127,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,10,27,1593127,CI66,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,62,128,6838,7.934,NA,3.343,2.504,NA,13.6,112,20.089,22.4,2.504,NA,;;;;;;;;;;;x -set asside;NA;NA,2
22-A-1593128,Ames,Ames E1,NA,Low,75,LC_2233,7.5,26,2,5,28,1593128,W153R,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,34,97,5735,10.298,NA,3.381,2.263,NA,12.3,171,24.953,42.7,2.263,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593129,Ames,Ames E1,NA,Low,75,LC_2233,7.5,34,2,8,28,1593129,779,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,56,143,7500,14.944,NA,2.823,1.985,NA,13,76,21.974,16.7,1.985,NA,;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,2
22-A-1593130,Ames,Ames E1,NA,Low,75,LC_2233,7.5,34,2,7,26,1593130,S8324,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,44,104,7500,9.369,NA,3.671,2.114,NA,15.5,210,24.38,51.1,2.114,NA,;;;;;;;;;;;;;NA;NA,2
22-A-1593131,Ames,Ames E1,NA,Low,75,LC_2233,7.5,34,2,17,27,1593131,LH1,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,54,130,7500,14.178,NA,4.196,2.728,NA,15.7,303,27.64,83.9,2.728,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-A-1593132,Ames,Ames E1,NA,Low,75,LC_2233,7.5,31,2,17,26,1593132,B73,5/22/23,NA,NA,NA,NA,NA,NA,NA,NA,80,167,6838,12.832,NA,4.199,2.652,NA,16.7,317,23.849,75.6,2.652,NA,Check;;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,2
