"qrCode","year","location","sublocation","irrigationProvided","plotLength","totalStandCount","pedigreeID","plantingDate","anthesisDate","silkDate","daysToAnthesis","daysToSilk","anthesisSilkingInterval","GDDToAnthesis","GDDToSilk","anthesisSilkingIntervalGDD","plantDensity","earLength","earFillLength","earWidth","shelledCobWidth","kernelsPerRow","kernelRowNumber","kernelsPerEar","hundredKernelMass","kernelMassPerEar","shelledCobMass","kernelColor","harvestDate","notes","locationYear","poundsOfNitrogenPerAcre","genotype","rep","plotLatitude","plotLongitude","plotNumber","row","range","plantSeedCount","population","flagLeafHeight","earHeight","experiment","nitrogenTreatment","block","environment"
"23-A-1731197",2023,"Ames","Ames",0,7.5,NA,1715845,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.635,NA,3.75766666666667,2.0958,NA,11.3333333333333,212.6,30.7323174370149,65.5,16.2,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"LH54",2,42.013516,-93.728552,345,23,85,30,30000,"138","52","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731198",2023,"Ames","Ames",0,7.5,NA,1715846,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8005,NA,3.595,1.903,NA,10,134.25,33.2813993326144,44.6,6.2,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"LH57",2,42.013407,-93.728551,382,24,89,32,32000,"123","32","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731199",2023,"Ames","Ames",0,7.5,NA,1715847,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4976666666667,NA,3.53333333333333,2.20916666666667,NA,13,274.166666666667,23.3572772446611,63.2833333333333,12.8833333333333,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHR36",2,42.014532,-93.728566,16,23,48,32,32000,"202","87","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731200",2023,"Ames","Ames",0,7.5,NA,1715848,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2982,NA,3.736,2.46,NA,14.6666666666667,330.6,16.057075376374,53.2,13.12,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHW17",2,42.013736,-93.728629,277,27,77,33,33000,"145","53","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731201",2023,"Ames","Ames",0,7.5,NA,1715849,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1835,NA,NA,13.6666666666667,213.2,34.3251521572972,71.98,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"778",2,42.013484,-93.728588,347,25,85,31,31000,"151","70","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731202",2023,"Ames","Ames",0,7.5,NA,1715850,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2846,NA,4.13416666666667,2.7694,NA,15,241,26.4883738776724,63.24,20.8,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"LH146Ht",2,42.013763,-93.728556,268,23,76,32,32000,"192","64","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731203",2023,"Ames","Ames",0,7.5,NA,1715851,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4562,NA,3.961,2.3896,NA,13.3333333333333,275.6,27.177521601191,74.2,17.02,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"LH60",2,42.013732,-93.728518,269,22,76,32,32000,"214","97","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731204",2023,"Ames","Ames",0,7.5,NA,1715852,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7528,NA,3.76483333333333,2.3238,NA,13,436.2,19.3141362861357,84,16.26,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"LH85",2,42.013978,-93.728595,185,25,67,32,32000,"159","53","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731205",2023,"Ames","Ames",0,7.5,NA,1715853,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.609,NA,4.04983333333333,2.389,NA,14,308.8,24.6976409620034,76.16,12.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NS701",2,42.013814,-93.728593,240,26,73,32,32000,"174","68","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731206",2023,"Ames","Ames",0,7.5,NA,1715854,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7924,NA,4.28766666666667,2.752,NA,15.3333333333333,267.2,24.5701593603342,65.56,16.4,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"807",2,42.014121,-93.728634,151,27,63,33,33000,"146","54","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731207",2023,"Ames","Ames",0,7.5,NA,1715855,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5968,NA,3.79133333333333,2.2542,NA,11.6666666666667,251.2,28.6494768534235,71.86,13.92,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"FBHJ",2,42.013869,-93.72852,218,22,71,33,33000,"205","57","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731208",2023,"Ames","Ames",0,7.5,NA,1715856,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1852,NA,4.32516666666667,2.6138,NA,17,280.6,25.6273012723195,71.56,14.36,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"PB80",2,42.013705,-93.728518,272,22,77,32,32000,"191","77","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731209",2023,"Ames","Ames",0,7.5,NA,1715857,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0678,NA,4.28533333333333,2.2996,NA,16.1666666666667,368.8,23.1040141902502,85.48,19.64,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHG86",2,42.014034,-93.728522,164,22,65,33,33000,"177","91","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731210",2023,"Ames","Ames",0,7.5,NA,1715858,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6152,NA,4.245,2.4814,NA,14.3333333333333,176,32.651148678355,57.22,13.16,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"793",2,42.01423,-93.728636,116,28,59,32,32000,"140","57","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731211",2023,"Ames","Ames",0,7.5,NA,1715859,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1972,NA,4.56166666666667,2.8626,NA,16,383.6,23.5138215989364,89.88,19.04,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"PHN11",2,42.014005,-93.728669,172,29,66,33,33000,"156","57","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731212",2023,"Ames","Ames",0,7.5,NA,1715860,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2518,NA,NA,2.9042,NA,14.6666666666667,424,28.5840778135357,119.74,24.76,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"PHT77",2,42.01428,-93.7286,86,25,56,34,34000,"165","61","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731213",2023,"Ames","Ames",0,7.5,NA,1715861,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9395,NA,4.24216666666667,2.635,NA,18.3333333333333,484,25.258146447521,122.54,26.8,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",150,"PHW65",2,42.013649,-93.728591,293,25,79,32,32000,"176","86","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731214",2023,"Ames","Ames",0,7.5,NA,1715862,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5386,NA,4.32266666666667,2.538,NA,16.6666666666667,272,28.6118250876219,77.7,17.62,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"11430",2,42.014088,-93.728597,149,25,63,32,32000,"151","39","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731215",2023,"Ames","Ames",0,7.5,NA,1715863,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4594,NA,4.4245,2.5056,NA,15.3333333333333,249.6,29.9610296466468,74.4,17.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"2MA22",2,42.014011,-93.728559,184,24,67,32,32000,"164","34","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731216",2023,"Ames","Ames",0,7.5,NA,1715864,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8084,NA,4.00483333333333,2.2244,NA,12.6666666666667,270.6,31.5553993524335,85.78,12.48,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"HB8229",2,42.014198,-93.728525,110,22,59,30,30000,"137","56","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731217",2023,"Ames","Ames",0,7.5,NA,1715865,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4838,NA,3.75583333333333,2.1628,NA,12,236.2,26.8179916476676,62.46,11.18,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"MBST",2,42.014007,-93.728522,179,22,66,32,32000,"155","37","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731218",2023,"Ames","Ames",0,7.5,NA,1715866,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.192,NA,3.96033333333333,2.393,NA,12.6666666666667,199.8,25.2015736426081,49.28,9.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NS501",2,42.013951,-93.728521,198,21,68,32,32000,"134","58","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731219",2023,"Ames","Ames",0,7.5,NA,1715867,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3776,NA,4.393,2.4306,NA,14.3333333333333,357.2,26.6373899244879,95.56,19.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"H8431",2,42.01412,-93.728561,148,24,63,32,32000,"170","62","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731220",2023,"Ames","Ames",0,7.5,NA,1715868,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8518,NA,4.3575,2.5132,NA,14.6666666666667,307.6,27.0926074160208,83.86,16.04,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CR14",2,42.013759,-93.728519,253,21,75,32,32000,"175","73","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731221",2023,"Ames","Ames",0,7.5,NA,1715869,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91025,NA,4.40083333333333,2.81275,NA,13.3333333333333,260.2,28.3164108811548,73.56,17.925,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"L127",2,42.013489,-93.728626,354,27,86,31,31000,"121","36","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731222",2023,"Ames","Ames",0,7.5,NA,1715870,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3632,NA,4.09983333333333,2.7476,NA,15.3333333333333,401.2,21.1200552755184,84.26,29.9,NA,2023-10-19,"x-collect;Sweetcorn;Multiple cobs connected","2023 Ames",150,"PHW43",2,42.013654,-93.728554,303,24,80,32,32000,"161","54","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731223",2023,"Ames","Ames",0,7.5,NA,1715871,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.921,NA,4.98783333333333,3.0686,NA,15,278,32.5981674008028,88.64,28.8,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"DE1",2,42.014011,-93.728633,188,28,67,32,32000,"177","93","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731224",2023,"Ames","Ames",0,7.5,NA,1715872,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9186,NA,4.83333333333333,2.7502,NA,15,237,31.8454813398578,71.14,30.22,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"DE_2",2,42.014198,-93.728525,109,21,59,32,32000,"185","79","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731225",2023,"Ames","Ames",0,7.5,NA,1715873,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.551,NA,3.793,2.3452,NA,13.6666666666667,191.2,25.4062486181687,47.28,10.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"B77",2,42.013759,-93.728519,254,22,75,35,35000,"190","94","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731226",2023,"Ames","Ames",0,7.5,NA,1715874,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3972,NA,4.132,2.3526,NA,12.6666666666667,384.8,24.6625180486374,94.84,13.56,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"SD40",2,42.014089,-93.728523,146,22,63,32,32000,"163","73","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731227",2023,"Ames","Ames",0,7.5,NA,1715875,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.595,NA,4.309,2.5945,NA,16,347.333333333333,19.435518030392,67.35,14.9666666666667,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"A661",2,42.014367,-93.728564,70,23,54,33,33000,"159","75","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731228",2023,"Ames","Ames",0,7.5,NA,1715876,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6776,NA,4.40216666666667,2.6426,NA,NA,367.8,32.4820462055021,120.02,26.7,NA,2023-10-19,NA,"2023 Ames",150,"B84",2,42.013819,-93.72863,245,28,74,32,32000,"202","101","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731229",2023,"Ames","Ames",0,7.5,NA,1715877,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",150,"GA209",2,42.013928,-93.728632,209,28,70,32,32000,"194","90","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731230",2023,"Ames","Ames",0,7.5,NA,1715878,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.90825,NA,3.8164,2.56075,NA,11.6,269.75,27.1900905469457,73.85,22.3,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"C103",2,42.013983,-93.728632,192,27,68,33,33000,"182","64","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731231",2023,"Ames","Ames",0,7.5,NA,1715879,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,NA,4.06183333333333,2.315,NA,14.3333333333333,206,23.6391944257417,48.44,13.76,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CI31A",2,42.013951,-93.728521,197,22,68,33,33000,"152","85","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731232",2023,"Ames","Ames",0,7.5,NA,1715880,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4294,NA,3.55066666666667,2.0222,NA,11.3333333333333,330.4,22.0770680179806,72.04,11.58,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"B2",2,42.013868,-93.728594,221,25,71,33,33000,"164","83","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731233",2023,"Ames","Ames",0,7.5,NA,1715881,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.391,NA,4.257,2.79975,NA,15.6,214.75,28.6744421903342,62.875,18.9,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Hy",2,42.013928,-93.728632,210,27,70,32,32000,"190","100","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731234",2023,"Ames","Ames",0,7.5,NA,1715882,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1668,NA,4.05666666666667,2.475,NA,14.6666666666667,294.8,20.0662281223778,58.24,9.78,NA,2023-10-19,"Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"CM7",2,42.013462,-93.728552,363,23,87,33,33000,"143","52","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731235",2023,"Ames","Ames",0,7.5,NA,1715883,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"CML5",2,42.014417,-93.728601,41,25,51,34,34000,"229","116","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731236",2023,"Ames","Ames",0,7.5,NA,1715884,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.615,NA,3.6536,2.40425,NA,12,163.25,30.2386197949775,50.15,13.2,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",150,"CML91",2,42.013846,-93.72863,241,27,73,33,33000,"188","115","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731237",2023,"Ames","Ames",0,7.5,NA,1715885,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5285,NA,4.32833333333333,2.865,NA,14.6666666666667,204.5,21.1601348504003,38.3,10.5,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",150,"CML238",2,42.014224,-93.728672,100,29,58,33,33000,"180","102","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731238",2023,"Ames","Ames",0,7.5,NA,1715886,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"CML332",2,42.013676,-93.728591,283,26,78,33,33000,"178","113","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731239",2023,"Ames","Ames",0,7.5,NA,1715887,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26575,NA,3.6688,2.35575,NA,15.6,157.5,22.0781950030091,31.825,10.675,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Il677a",2,42.014121,-93.728634,152,28,63,33,33000,"171","59","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731240",2023,"Ames","Ames",0,7.5,NA,1715888,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"Kui2021",2,42.014505,-93.728566,22,24,49,31,31000,"254","191","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731241",2023,"Ames","Ames",0,7.5,NA,1715889,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6414,NA,3.79733333333333,2.565,NA,15.3333333333333,150,19.3937089122405,28.58,13.82,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"L578",2,42.014499,-93.728602,14,25,48,33,33000,"250","163","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731242",2023,"Ames","Ames",0,7.5,NA,1715890,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.331,NA,4.566,3.0465,NA,15.6,150.5,30.1888321445652,45.275,24.675,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"MoG",2,42.013539,-93.728516,325,21,83,32,32000,"216","134","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731243",2023,"Ames","Ames",0,7.5,NA,1715891,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2713333333333,NA,4.13425,2.59466666666667,NA,15,116.333333333333,27.3870902111039,32.3333333333333,14.0666666666667,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC290A",2,42.013485,-93.728515,343,21,85,32,32000,"138","63","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731244",2023,"Ames","Ames",0,7.5,NA,1715892,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4762,NA,3.7575,2.3576,NA,11.6666666666667,201,28.4233455779487,55.1,9.14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC300",2,42.014395,-93.728638,62,28,53,32,32000,"204","97","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731245",2023,"Ames","Ames",0,7.5,NA,1715893,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74166666666667,NA,NA,13,233.6,22.6155208561592,53.6,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC306",2,42.013649,-93.728591,294,26,79,33,33000,"168","71","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731246",2023,"Ames","Ames",0,7.5,NA,1715894,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4114,NA,3.89233333333333,2.4724,NA,18.3333333333333,250.6,18.8629316562903,48.96,15.12,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC326",2,42.013819,-93.72863,246,27,74,32,32000,"189","87","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731247",2023,"Ames","Ames",0,7.5,NA,1715895,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.311,NA,3.26783333333333,2.2208,NA,14,133.4,16.8968678408733,21.82,6.72,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length","2023 Ames",150,"NC338",2,42.013901,-93.728631,224,28,71,32,32000,"205","158","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731248",2023,"Ames","Ames",0,7.5,NA,1715896,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.259,NA,3.25816666666667,2.1686,NA,14,136.6,14.2221896512984,19.68,11.38,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC344",2,42.013681,-93.728628,295,27,79,34,34000,"180","95","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731249",2023,"Ames","Ames",0,7.5,NA,1715897,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.864,NA,3.59016666666667,2.3354,NA,14.6666666666667,252.8,19.7920819124144,49.66,8.94,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"NC350",2,42.014225,-93.728599,103,26,58,34,34000,"145","56","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731250",2023,"Ames","Ames",0,7.5,NA,1715898,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9196,NA,3.882,2.1526,NA,11.6666666666667,194.4,29.2472208543679,56.52,10.32,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"NC356",2,42.014308,-93.728526,73,21,55,33,33000,"203","104","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731251",2023,"Ames","Ames",0,7.5,NA,1715899,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9474,NA,3.7455,2.4178,NA,11.6666666666667,113.4,31.4152648125692,36.02,17.88,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC360",2,42.013458,-93.728515,360,21,86,32,32000,"139","79","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731252",2023,"Ames","Ames",0,7.5,NA,1715900,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7645,NA,4.052,2.487,NA,14.6666666666667,113,31.2728494623656,36.45,12.55,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC368",2,42.013593,-93.728664,315,29,81,32,32000,"196","96","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731253",2023,"Ames","Ames",0,7.5,NA,1716001,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6078,NA,2.8335,1.8794,NA,13,201.4,14.59765967146,29.08,8.08,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"SA24",2,42.013841,-93.72852,234,21,72,32,32000,"191","91","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731254",2023,"Ames","Ames",0,7.5,NA,1716002,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2585,NA,4.26983333333333,2.60175,NA,11,270.75,28.6149424141368,77.375,17.075,NA,2023-10-19,"Sweetcorn","2023 Ames",150,"Yu796_NS",2,42.013512,-93.728515,341,22,84,32,32000,"154","57","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731255",2023,"Ames","Ames",0,7.5,NA,1716003,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",150,"Ki14",2,42.01445,-93.728639,44,28,51,32,32000,"218","147","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731256",2023,"Ames","Ames",0,7.5,NA,1716004,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.113,NA,3.35533333333333,2.612,NA,12.6666666666667,48,22.8321678321678,10.9,12.65,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CML69",2,42.014334,-93.7286,67,26,54,31,31000,"214","110","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731257",2023,"Ames","Ames",0,7.5,NA,1716005,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.715,NA,4.0565,2.817,NA,13,114,29.1228070175439,33.2,16.3,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"CI21E",2,42.013677,-93.728518,287,22,78,32,32000,"188","92","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731258",2023,"Ames","Ames",0,7.5,NA,1716006,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.878,NA,3.78333333333333,2.4088,NA,13.3333333333333,307.4,24.6466460903102,75.38,15.06,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Oh40B",2,42.014093,-93.728634,156,27,64,32,32000,"166","59","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731259",2023,"Ames","Ames",0,7.5,NA,1716007,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",150,"SC213R",2,42.013544,-93.728626,335,28,84,32,32000,"198","115","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731260",2023,"Ames","Ames",0,7.5,NA,1716008,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1755,NA,4.3356,2.79625,NA,18,310.5,22.0609838193013,68.675,30.475,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Pa880",2,42.013759,-93.728592,257,25,75,34,34000,"210","87","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731261",2023,"Ames","Ames",0,7.5,NA,1716009,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5908333333333,NA,4.27033333333333,2.61666666666667,NA,14.3333333333333,317.333333333333,25.2329864967739,80.1,18.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"NC258",2,42.014422,-93.728565,52,23,52,32,32000,"194","101","LC2320","Medium",4,"2023 Ames Medium"
"23-A-1731262",2023,"Ames","Ames",0,7.5,NA,1716010,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2366,NA,3.97533333333333,2.5094,NA,16,261.4,22.1519191781314,58.04,14.18,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",150,"Tzi16",2,42.01445,-93.728639,43,27,51,31,31000,"216","124","LC2320","Medium",4,"2023 Ames Medium"
